Date,Open,High,Low,Close
2020-11-12,105.08500,105.14500,104.61100,105.09000
2020-11-11,105.42400,105.47100,105.10300,105.41500
2020-11-10,105.26300,105.66000,105.01200,105.26000
2020-11-09,105.16200,105.47800,104.82200,105.13700
2020-11-08,103.24000,105.63600,103.24000,103.25300
2020-11-05,103.59600,103.75800,103.18400,103.60300
2020-11-04,104.43600,104.45000,103.57400,104.43800
2020-11-03,104.50600,105.34100,104.16100,104.54600
2020-11-02,104.72400,104.80100,104.43700,104.72500
2020-11-01,104.61200,104.94300,104.61200,104.58000
2020-10-29,104.55800,104.72100,104.13900,104.55400
2020-10-28,104.31900,104.70200,104.03000,104.31500
2020-10-27,104.54100,104.54200,104.11500,104.54500
2020-10-26,104.80600,104.83000,104.39300,104.83200
2020-10-25,104.70700,105.03900,104.64900,104.68300
2020-10-22,104.90700,104.90700,104.55000,104.92100
2020-10-21,104.65100,104.88000,104.46000,104.67600
2020-10-20,105.47500,105.47500,104.35000,105.47700
2020-10-19,105.47000,105.74500,105.47000,105.47000
2020-10-18,105.43800,105.49700,105.30500,105.42700
2020-10-15,105.35500,105.43700,105.19000,105.36000
2020-10-14,105.13900,105.38800,105.11200,105.13900
2020-10-13,105.47400,105.51100,105.03800,105.47000
2020-10-12,105.34800,105.62600,105.28800,105.33900
2020-10-11,105.63800,105.65100,105.24400,105.63200
2020-10-08,106.02100,106.02100,105.60800,106.01800
2020-10-07,105.97300,106.08300,105.92300,105.96500
2020-10-06,105.63800,106.10500,105.62700,105.64000
2020-10-05,105.72500,105.73800,105.51000,105.70700
2020-10-04,105.53500,105.75300,105.41000,105.51000
2020-10-01,105.56400,105.66500,104.96200,105.54300
2020-09-30,105.44900,105.72200,105.41800,105.45100
2020-09-29,105.66400,105.79600,105.40900,105.66400
2020-09-28,105.43900,105.72200,105.34800,105.43300
2020-09-27,105.58400,105.65900,105.26400,105.57400
2020-09-24,105.43600,105.69800,105.24700,105.43500
2020-09-23,105.32500,105.52000,105.21500,105.30400
2020-09-22,105.06900,105.37300,104.91000,105.03400
2020-09-21,104.71900,105.06600,104.41100,104.69000
2020-09-20,104.53400,104.76200,104.00800,104.53700
2020-09-17,104.68900,104.85900,104.27300,104.69800
2020-09-16,105.04900,105.16400,104.52400,105.06200
2020-09-15,105.38100,105.39600,104.80800,105.38100
2020-09-14,105.74400,105.81500,105.30000,105.71500
2020-09-13,106.12700,106.16300,105.55200,106.14500
2020-09-10,106.14500,106.24400,106.08000,106.14300
2020-09-09,106.23800,106.28300,105.98800,106.23100
2020-09-08,105.96000,106.25600,105.81300,105.96800
2020-09-07,106.29400,106.37800,105.90000,106.30500
2020-09-06,106.29200,106.37100,106.13500,106.31100
2020-09-03,106.09100,106.49500,106.09100,106.08600
2020-09-02,106.20100,106.53600,106.04300,106.20800
2020-09-01,105.86400,106.29700,105.86400,105.89600
2020-08-31,105.99000,106.13600,105.59900,106.00400
2020-08-30,105.52400,106.08100,105.30700,105.53500
2020-08-27,106.65900,106.93800,105.20300,106.63700
2020-08-26,105.87100,106.55200,105.62300,105.85600
2020-08-25,106.42200,106.55100,106.06300,106.40500
2020-08-24,105.99200,106.56400,105.88100,105.99300
2020-08-23,105.90300,105.93900,105.69000,105.87700
2020-08-20,105.66900,106.06900,105.45300,105.66500
2020-08-19,106.09000,106.19800,105.77200,106.07900
2020-08-18,105.22200,105.75900,105.11400,105.22400
2020-08-17,105.98600,105.98600,105.29400,105.99500
2020-08-16,106.56900,106.63800,105.95300,106.55400
2020-08-13,106.96500,107.02700,106.44600,106.98600
2020-08-12,106.81200,106.99100,106.57000,106.82200
2020-08-11,106.45800,106.99800,106.45800,106.52100
2020-08-10,105.99800,106.57100,105.94400,105.99200
2020-08-09,105.85200,106.19400,105.71000,105.85000
2020-08-06,105.56100,106.04200,105.48000,105.58100
2020-08-05,105.55000,105.69100,105.30200,105.55300
2020-08-04,105.59700,105.86400,105.32800,105.61400
2020-08-03,106.04700,106.19200,105.72700,106.03000
2020-08-02,105.84500,106.42900,105.57900,105.86600
2020-07-30,104.66700,105.79600,104.19900,104.68300
2020-07-29,105.01600,105.28800,104.91200,105.03200
2020-07-28,105.11000,105.22800,104.80000,105.10700
2020-07-27,105.29100,105.67900,104.95800,105.26100
2020-07-26,105.95600,106.04700,105.12100,105.99300
2020-07-23,106.83600,106.83600,105.75900,106.83800
2020-07-22,107.16600,107.21600,106.83300,107.17500
2020-07-21,106.81400,107.20200,106.71800,106.83200
2020-07-20,107.17100,107.36400,106.80500,107.19600
2020-07-19,107.07700,107.50000,107.03700,107.09000
2020-07-16,107.28800,107.35300,107.06000,107.27800
2020-07-15,106.88400,107.19700,106.83800,106.91700
2020-07-14,107.24500,107.30500,106.66300,107.24500
2020-07-13,107.29000,107.41200,107.12000,107.27600
2020-07-12,106.91200,107.31100,106.78800,106.91000
2020-07-09,107.23300,107.26200,106.66500,107.23600
2020-07-08,107.26500,107.39200,107.10300,107.28300
2020-07-07,107.57400,107.70500,107.38700,107.57800
2020-07-06,107.35300,107.78800,107.23000,107.35900
2020-07-05,107.57900,107.77000,107.43400,107.57900
2020-07-02,107.50900,107.56600,107.43900,107.49700
2020-07-01,107.35800,107.71700,107.34700,107.36600
2020-06-30,107.98500,108.15800,107.36800,107.98900
2020-06-29,107.60100,107.92200,107.53000,107.59000
2020-06-28,107.22200,107.88000,107.05100,107.21800
2020-06-25,107.15300,107.34900,106.79800,107.15500
2020-06-24,107.03200,107.44500,107.03000,107.04400
2020-06-23,106.41300,106.97600,106.38400,106.43200
2020-06-22,106.88600,107.21700,106.08200,106.90300
2020-06-21,106.81800,106.99800,106.78300,106.83100
2020-06-18,106.99200,107.04000,106.77200,107.00600
2020-06-17,106.86300,107.12300,106.66600,106.89400
2020-06-16,107.38000,107.43700,107.16300,107.41000
2020-06-15,107.46500,107.62000,107.24000,107.46400
2020-06-14,107.30700,107.47700,107.00000,107.31100
2020-06-11,106.82200,107.55100,106.60100,106.80300
2020-06-10,107.01500,107.22700,106.59800,106.98100
2020-06-09,107.81700,107.86700,107.17700,107.79700
2020-06-08,108.36900,108.36900,107.64600,108.40900
2020-06-07,109.59000,109.60000,108.41300,109.63400
2020-06-04,109.12000,109.84600,109.04800,109.15000
2020-06-03,108.98100,109.15300,108.61900,108.99900
2020-06-02,108.81800,108.97400,108.42100,108.80900
2020-06-01,107.54600,108.65800,107.51700,107.54800
2020-05-31,107.71400,107.85000,107.39400,107.70800
2020-05-28,107.62600,107.81200,107.09000,107.64300
2020-05-27,107.80300,107.89600,107.57900,107.79800
2020-05-26,107.48900,107.93200,107.37200,107.49100
2020-05-25,107.69000,107.91600,107.40300,107.68700
2020-05-24,107.74000,107.77200,107.63000,107.73500
2020-05-21,107.63400,107.76000,107.33400,107.63100
2020-05-20,107.59900,107.84700,107.57500,107.59100
2020-05-19,107.81900,107.97500,107.34600,107.81000
2020-05-18,107.37700,108.07400,107.30500,107.38100
2020-05-17,107.22900,107.49500,107.06700,107.20800
2020-05-14,107.36100,107.43200,106.87600,107.36500
2020-05-13,106.91400,107.16400,106.78500,106.93300
2020-05-12,107.16300,107.25100,106.76200,107.13800
2020-05-11,107.58800,107.67300,107.21600,107.56600
2020-05-10,106.90500,107.72800,106.77500,106.91900
2020-05-07,106.39000,106.72000,106.23300,106.35900
2020-05-06,106.21000,106.64600,106.13900,106.19100
2020-05-05,106.43100,106.43100,106.02400,106.45200
2020-05-04,106.68300,106.88900,106.48400,106.69700
2020-05-03,106.75100,107.05500,106.67200,106.73800
2020-04-30,107.30500,107.39900,106.61000,107.28500
2020-04-29,106.60100,107.10800,106.41600,106.61000
2020-04-28,106.75200,106.75800,106.36400,106.74100
2020-04-27,107.28600,107.33400,106.56200,107.28300
2020-04-26,107.50400,107.61600,107.00000,107.49500
2020-04-23,107.64900,107.75000,107.41300,107.66700
2020-04-22,107.81200,107.97000,107.35000,107.81300
2020-04-21,107.75000,107.93100,107.52600,107.72100
2020-04-20,107.67100,107.81200,107.29600,107.66900
2020-04-19,107.68900,107.94600,107.60200,107.67000
2020-04-16,107.93400,107.94300,107.30600,107.94500
2020-04-15,107.61600,108.07700,107.18600,107.60900
2020-04-14,107.10400,107.83700,106.93000,107.10400
2020-04-13,107.63200,107.74900,107.07300,107.62300
2020-04-12,108.35000,108.37100,107.56300,108.33600
2020-04-09,108.55100,108.56400,108.32900,108.56100
2020-04-08,108.89900,109.05800,108.36000,108.92200
2020-04-07,108.66500,109.07400,108.51300,108.65100
2020-04-06,109.08600,109.12700,108.67600,109.11500
2020-04-05,108.67900,109.35300,108.67900,108.69300
2020-04-02,108.04700,108.67200,107.81300,108.00100
2020-04-01,107.28600,107.97800,107.03400,107.25700
2020-03-31,107.45700,107.89700,107.02900,107.50800
2020-03-30,108.05600,108.71200,107.46500,108.03500
2020-03-29,107.43900,108.28700,107.15300,107.41300
2020-03-26,109.13600,109.36400,107.88400,109.10900
2020-03-25,110.85800,110.93400,109.36100,110.87600
2020-03-24,111.11500,111.66800,110.75200,111.12000
2020-03-23,110.86400,111.48700,110.11400,110.82700
2020-03-22,110.40400,111.34900,109.68100,110.46200
2020-03-19,111.30000,111.33700,109.37600,111.29100
2020-03-18,108.41300,110.13900,108.19700,108.36000
2020-03-17,107.34200,108.48800,106.75900,107.37700
2020-03-16,106.25900,107.56100,106.07900,106.17500
2020-03-15,106.57900,107.52900,105.14700,106.68800
2020-03-12,104.70900,107.47100,104.69100,104.61000
2020-03-11,104.64000,105.71600,103.13800,104.55000
2020-03-10,105.07100,105.28100,104.11900,105.02600
2020-03-09,103.10800,105.18900,102.73900,103.11200
2020-03-08,103.97300,104.25700,101.28300,103.93800
2020-03-05,106.26100,106.33600,104.99600,106.24800
2020-03-04,107.65300,107.65300,106.50800,107.67700
2020-03-03,107.06900,107.67100,107.04800,107.03700
2020-03-02,108.44700,108.44700,107.22100,108.48700
2020-03-01,107.75200,108.55800,107.41500,107.69700
2020-02-27,109.65800,109.65800,107.77800,109.66000
2020-02-26,110.35800,110.38800,109.70700,110.36300
2020-02-25,110.27900,110.68900,110.14800,110.28600
2020-02-24,110.86700,111.03500,110.03900,110.85700
2020-02-23,111.55500,111.65700,110.51000,111.55700
2020-02-20,111.96700,112.16800,111.51700,111.95400
2020-02-19,111.20200,112.18600,111.11300,111.21000
2020-02-18,109.92800,111.30200,109.86600,109.91900
2020-02-17,109.82900,109.94000,109.65600,109.83000
2020-02-16,109.77700,109.95400,109.72100,109.79100
2020-02-13,109.78600,109.90800,109.70500,109.75800
2020-02-12,109.85700,109.97700,109.62800,109.84600
2020-02-11,109.83700,110.12100,109.79000,109.84300
2020-02-10,109.75800,109.95400,109.74200,109.76600
2020-02-09,109.62900,109.87000,109.61100,109.64500
2020-02-06,109.95500,109.97900,109.53100,109.96800
2020-02-05,109.80400,109.98000,109.78100,109.81400
2020-02-04,109.44400,109.83400,109.31200,109.44700
2020-02-03,108.61000,109.43800,108.55800,108.61200
2020-02-02,108.38100,108.79600,108.36600,108.37200
2020-01-30,108.90900,109.11500,108.34100,108.87700
2020-01-29,108.99600,109.03800,108.65700,108.98700
2020-01-28,109.13000,109.22600,108.99400,109.13200
2020-01-27,108.92900,109.18800,108.76200,108.92000
2020-01-26,108.81400,109.13200,108.81400,108.80200
2020-01-23,109.56500,109.64600,109.30500,109.55200
2020-01-22,109.73600,109.75000,109.26900,109.72800
2020-01-21,109.91900,110.07700,109.83700,109.90800
2020-01-20,110.17900,110.21800,109.86200,110.17300
2020-01-19,110.19500,110.21300,110.11400,110.18000
2020-01-16,110.16900,110.27500,110.05800,110.17500
2020-01-15,109.87600,110.17000,109.87600,109.88300
2020-01-14,109.87400,109.99600,109.79200,109.85400
2020-01-13,110.00000,110.17100,109.89100,109.99200
2020-01-12,109.53400,109.93500,109.53200,109.56600
2020-01-09,109.49900,109.67500,109.45600,109.50700
2020-01-08,109.04900,109.57600,109.04900,109.03100
2020-01-07,107.97800,109.08900,107.65700,108.01600
2020-01-06,108.41100,108.61700,108.26100,108.40600
2020-01-05,107.99900,108.41000,107.92200,107.96400
2020-01-02,108.54000,108.55100,107.91500,108.54300
2020-01-01,108.71400,108.86000,108.22100,108.71300
2019-12-31,108.68000,111.41000,108.63000,108.68100
2019-12-30,108.86800,108.86800,108.46900,108.87300
2019-12-29,109.43800,109.43800,108.77300,109.42800
2019-12-26,109.53800,109.58600,109.42600,109.54200
2019-12-25,109.37300,109.68200,109.36700,109.36900
2019-12-24,109.38000,109.78200,109.31000,109.38300
2019-12-23,109.38300,109.42800,109.32300,109.38200
2019-12-22,109.49300,109.49300,109.33800,109.49900
2019-12-19,109.39100,109.49000,109.25900,109.38300
2019-12-18,109.54500,109.67000,109.21500,109.55100
2019-12-17,109.52300,109.62200,109.39800,109.51600
2019-12-16,109.57200,109.62800,109.46300,109.57600
2019-12-15,109.38000,109.66900,109.35400,109.40000
2019-12-12,109.41400,109.69600,109.20900,109.41300
2019-12-11,108.54100,109.29900,108.45700,108.54900
2019-12-10,108.77100,108.78300,108.63700,108.76400
2019-12-09,108.59900,108.75100,108.52000,108.58200
2019-12-08,108.61500,108.62600,108.42800,108.62700
2019-12-05,108.75400,108.90800,108.54800,108.73800
2019-12-04,108.83800,108.98700,108.67100,108.83200
2019-12-03,108.67000,108.89000,108.43000,108.65300
2019-12-02,109.01400,109.20400,108.50000,109.02200
2019-12-01,109.53200,109.72000,108.99900,109.53500
2019-11-28,109.51700,109.66200,109.42500,109.51200
2019-11-27,109.37600,109.54300,109.34300,109.36700
2019-11-26,109.08400,109.39300,109.06000,109.09700
2019-11-25,108.99300,109.17100,108.87700,108.99200
2019-11-24,108.72900,108.95600,108.69900,108.73000
2019-11-21,108.57900,108.71700,108.47700,108.58500
2019-11-20,108.48600,108.66400,108.27800,108.47800
2019-11-19,108.48500,108.72100,108.35800,108.44500
2019-11-18,108.68100,108.83000,108.45200,108.66200
2019-11-17,108.70300,109.06300,108.51600,108.69900
2019-11-14,108.48600,108.85200,108.45300,108.49200
2019-11-13,108.78700,108.85700,108.27400,108.79800
2019-11-12,108.99700,109.14100,108.67700,108.99300
2019-11-11,109.04700,109.28800,108.98600,109.04200
2019-11-10,109.21100,109.23800,108.90500,109.22600
2019-11-07,109.27200,109.46300,109.08300,109.27400
2019-11-06,108.91400,109.42600,108.65700,108.91300
2019-11-05,109.13200,109.17400,108.82900,109.14600
2019-11-04,108.69800,109.19000,108.65100,108.69400
2019-11-03,108.21000,108.60900,108.20500,108.22000
2019-10-31,108.01700,108.23600,107.91200,107.99600
2019-10-30,108.79400,108.85500,108.05400,108.78900
2019-10-29,108.88600,108.96900,108.81100,108.87400
2019-10-28,108.96900,109.04300,108.80200,108.96400
2019-10-27,108.72600,109.03100,108.65800,108.73400
2019-10-24,108.61200,108.75800,108.51600,108.60600
2019-10-23,108.61200,108.74200,108.50200,108.64200
2019-10-22,108.47300,108.66300,108.25300,108.48300
2019-10-21,108.60300,108.71700,108.46600,108.60100
2019-10-20,108.40500,108.66000,108.36900,108.40800
2019-10-17,108.59100,108.71700,108.42000,108.58100
2019-10-16,108.67500,108.91800,108.51200,108.67700
2019-10-15,108.81700,108.84000,108.60500,108.81700
2019-10-14,108.37600,108.88000,108.15600,108.38800
2019-10-13,108.45900,108.45900,108.05100,108.45900
2019-10-10,107.85200,108.60800,107.85200,107.88000
2019-10-09,107.22300,107.97200,107.18200,107.17800
2019-10-08,106.95100,107.45300,106.95100,106.96100
2019-10-07,107.25600,107.43600,106.81100,107.25100
2019-10-06,106.76300,107.06800,106.68900,106.76400
2019-10-03,106.82300,107.11400,106.65700,106.82600
2019-10-02,107.15000,107.29100,106.50600,107.16300
2019-10-01,107.73200,107.88400,107.18400,107.73700
2019-09-30,108.05800,108.44800,107.67000,108.06900
2019-09-29,107.93200,108.14000,107.74500,107.94400
2019-09-26,107.74400,108.17300,107.65600,107.75600
2019-09-25,107.68200,107.72100,107.43500,107.69200
2019-09-24,107.17700,107.79100,107.00500,107.16300
2019-09-23,107.60700,107.76500,107.25000,107.61400
2019-09-22,107.63500,107.76300,107.31000,107.65200
2019-09-19,108.06800,108.06800,107.77000,108.04100
2019-09-18,108.43500,108.46400,107.80200,108.42500
2019-09-17,108.10100,108.26600,108.09700,108.08700
2019-09-16,108.14500,108.34000,108.02700,108.16100
2019-09-15,107.76500,108.05500,107.49900,107.76500
2019-09-12,108.17800,108.25500,107.92000,108.17600
2019-09-11,107.99900,108.13500,107.54000,108.02100
2019-09-10,107.58200,107.84700,107.55900,107.60000
2019-09-09,107.31700,107.49600,107.20500,107.33700
2019-09-08,106.94100,107.16800,106.77000,106.94500
2019-09-05,107.07000,107.09000,106.63000,107.07200
2019-09-04,106.34300,107.19300,106.33600,106.32500
2019-09-03,105.86300,106.32100,105.83200,105.86100
2019-09-02,106.19400,106.37800,105.75000,106.19300
2019-09-01,106.15400,106.39300,106.07500,106.12800
2019-08-29,106.46600,106.53700,106.11600,106.43800
2019-08-28,106.09100,106.53400,105.83300,106.07000
2019-08-27,105.74700,105.93400,105.65400,105.73800
2019-08-26,105.98800,106.05700,105.58600,105.97800
2019-08-25,104.87100,106.28700,104.87100,104.85200
2019-08-22,106.48500,106.71900,105.29500,106.46800
2019-08-21,106.60000,106.64700,106.27000,106.59700
2019-08-20,106.29200,106.58800,106.27400,106.27400
2019-08-19,106.56800,106.68400,106.18400,106.57400
2019-08-18,106.41200,106.66300,106.24800,106.43000
2019-08-15,106.09200,106.47700,106.02600,106.08300
2019-08-14,105.91000,106.50600,105.71000,105.91600
2019-08-13,106.58900,106.59900,105.70800,106.59000
2019-08-12,105.38400,106.93300,105.07300,105.35800
2019-08-11,105.40000,105.55900,105.04900,105.38200
2019-08-08,105.87500,106.04100,105.34600,105.87400
2019-08-07,106.12500,106.28700,105.91300,106.12100
2019-08-06,106.29000,106.35200,105.56100,106.33700
2019-08-05,105.62300,107.04600,105.57200,105.59300
2019-08-04,106.59600,106.61700,105.81000,106.57700
2019-08-01,107.40100,107.48200,106.55300,107.43100
2019-07-31,108.81500,109.27900,108.15900,108.82000
2019-07-30,108.55300,108.64700,108.49500,108.56200
2019-07-29,108.86300,108.93100,108.45000,108.86600
2019-07-28,108.62700,108.89100,108.42700,108.63300
2019-07-25,108.66900,108.82300,108.55600,108.66600
2019-07-24,108.17900,108.58200,108.04000,108.18900
2019-07-23,108.22800,108.25900,107.95000,108.23200
2019-07-22,107.88200,108.27500,107.83800,107.90400
2019-07-21,107.83200,108.05900,107.71200,107.81000
2019-07-18,107.41000,107.78300,107.33800,107.40100
2019-07-17,107.92000,107.99900,107.62100,107.93700
2019-07-16,108.21100,108.31800,108.06800,108.20100
2019-07-15,107.89000,108.36000,107.88000,107.88900
2019-07-14,107.82800,108.09600,107.80800,107.83200
2019-07-11,108.59200,108.59200,107.95500,108.58800
2019-07-10,108.33200,108.34600,107.85900,108.33400
2019-07-09,108.92400,108.98400,108.39600,108.92400
2019-07-08,108.73200,108.95800,108.71600,108.72100
2019-07-07,108.47500,108.72500,108.27800,108.47400
2019-07-04,107.81400,108.61300,107.80900,107.80800
2019-07-03,107.75600,107.83000,107.70700,107.77900
2019-07-02,107.82300,107.86200,107.52600,107.80500
2019-07-01,108.38600,108.46600,107.92800,108.36600
2019-06-30,108.36700,108.52800,108.10800,108.38200
2019-06-27,107.77200,107.84800,107.56400,107.74700
2019-06-26,107.73400,108.15300,107.65400,107.73800
2019-06-25,107.18300,107.75000,107.16400,107.16600
2019-06-24,107.34900,107.40400,106.78300,107.32700
2019-06-23,107.32000,107.51500,107.25100,107.31200
2019-06-20,107.29500,107.72300,107.04600,107.27700
2019-06-19,108.10500,108.10500,107.47300,108.11500
2019-06-18,108.58000,108.60600,108.25000,108.57300
2019-06-17,108.53800,108.67400,108.09700,108.53900
2019-06-16,108.56200,108.72300,108.52800,108.57600
2019-06-13,108.31500,108.49700,108.16000,108.32100
2019-06-12,108.50500,108.52200,108.16500,108.48800
2019-06-11,108.48400,108.55800,108.21800,108.47400
2019-06-10,108.36700,108.79700,108.35900,108.35900
2019-06-09,108.44700,108.70800,108.36800,108.44900
2019-06-06,108.45700,108.60400,107.89800,108.45400
2019-06-05,108.34400,108.40300,108.03500,108.32800
2019-06-04,108.22900,108.35400,107.82000,108.25400
2019-06-03,108.05900,108.35500,107.85400,108.02700
2019-06-02,108.22700,108.43100,108.06700,108.21200
2019-05-30,109.30000,109.38800,108.56300,109.35700
2019-05-29,109.55500,109.92100,109.48800,109.54200
2019-05-28,109.36600,109.44100,109.15200,109.34600
2019-05-27,109.50300,109.62200,109.21000,109.50900
2019-05-26,109.40000,109.57500,109.38000,109.40100
2019-05-23,109.55600,109.72400,109.28000,109.55800
2019-05-22,110.22500,110.34900,109.55600,110.22100
2019-05-20,110.10100,110.64800,110.05800,110.07000
2019-05-19,110.15400,110.30300,109.81000,110.16000
2019-05-16,109.85100,110.00300,109.50800,109.87100
2019-05-15,109.44700,109.95000,109.34900,109.47500
2019-05-14,109.68100,109.69600,109.16100,109.67100
2019-05-13,109.17300,109.76000,109.15300,109.15400
2019-05-12,109.63700,109.79700,109.02900,109.65400
2019-05-09,109.85800,110.03800,109.50400,109.80700
2019-05-08,110.02200,110.06600,109.47600,110.02800
2019-05-07,110.23800,110.24000,109.90800,110.25700
2019-05-06,110.80500,110.80500,110.33000,110.80500
2019-05-05,110.59900,110.94600,110.29900,110.62300
2019-05-02,111.48700,111.62200,111.15000,111.49500
2019-05-01,111.45000,111.65500,111.37900,111.45200
2019-04-30,111.40400,111.54400,111.13600,111.39500
2019-04-29,111.67800,111.67800,111.23000,111.67700
2019-04-28,111.60100,111.88300,111.57500,111.59300
2019-04-25,111.50600,111.90800,111.42700,111.53900
2019-04-24,112.14000,112.22600,111.40100,112.13000
2019-04-23,111.86500,111.96800,111.69000,111.87700
2019-04-22,111.93300,112.02400,111.66400,111.92900
2019-04-21,111.90900,111.98700,111.88400,111.91000
2019-04-18,111.98600,112.00300,111.89700,111.98900
2019-04-17,112.04400,112.04400,111.78200,112.03600
2019-04-16,111.98700,112.15800,111.92600,111.99300
2019-04-15,111.95100,112.03400,111.84900,111.94300
2019-04-14,112.03500,112.08300,111.88800,112.02800
2019-04-11,111.64900,112.02000,111.63500,111.62100
2019-04-10,110.99100,111.52100,110.99100,110.98500
2019-04-09,111.10500,111.24000,110.88700,111.10500
2019-04-08,111.45000,111.56400,110.99000,111.45600
2019-04-07,111.69700,111.70300,111.28400,111.71100
2019-04-04,111.65700,111.81600,111.61000,111.65800
2019-04-03,111.37300,111.61700,111.33800,111.39500
2019-04-02,111.32000,111.57400,111.21000,111.30500
2019-04-01,111.43400,111.43400,111.25100,111.45100
2019-03-31,110.99300,111.31100,110.86300,110.99500
2019-03-28,110.67800,110.93600,110.54000,110.63700
2019-03-27,110.48500,110.81700,110.03100,110.49000
2019-03-26,110.54800,110.69300,110.24700,110.55400
2019-03-25,110.06400,110.67500,110.00100,110.06800
2019-03-24,110.12000,110.22900,109.72900,110.08100
2019-03-21,110.81200,110.88500,109.74000,110.80600
2019-03-20,110.64400,110.94500,110.30900,110.66000
2019-03-19,111.42800,111.68800,111.37500,111.40100
2019-03-18,111.38400,111.46900,111.15900,111.37300
2019-03-17,111.54800,111.62000,111.41200,111.56100
2019-03-14,111.77100,111.89600,111.39000,111.75300
2019-03-13,111.19600,111.72200,111.14500,111.19600
2019-03-12,111.32200,111.45500,111.14500,111.30600
2019-03-11,111.32400,111.45300,111.10700,111.34200
2019-03-10,111.07700,111.29600,110.87800,111.08000
2019-03-07,111.63800,111.63900,110.83000,111.63400
2019-03-06,111.64200,111.84100,111.48000,111.62300
2019-03-05,111.85500,111.91000,111.61400,111.86600
2019-03-04,111.76000,112.12900,111.76000,111.77700
2019-03-03,111.92300,112.00700,111.66300,111.93800
2019-02-28,111.37100,111.97600,111.37100,111.35700
2019-02-27,110.87300,111.43500,110.66000,110.86200
2019-02-26,110.55100,110.96600,110.35700,110.55600
2019-02-25,111.03500,111.06600,110.67000,111.04600
2019-02-24,110.76900,111.07100,110.57900,110.77200
2019-02-21,110.70100,110.90000,110.63000,110.70800
2019-02-20,110.77900,110.84900,110.59700,110.76500
2019-02-19,110.59700,110.94400,110.59400,110.57200
2019-02-18,110.59900,110.81100,110.45400,110.59100
2019-02-17,110.54300,110.60700,110.46400,110.56400
2019-02-14,110.53900,110.63700,110.26000,110.53800
2019-02-13,110.93800,111.12100,110.51100,110.92300
2019-02-12,110.51300,110.88100,110.50200,110.51500
2019-02-11,110.39200,110.64500,110.34800,110.40000
2019-02-10,109.81700,110.44500,109.77700,109.81000
2019-02-07,109.76000,109.89000,109.65400,109.75600
2019-02-06,109.98600,110.07700,109.60400,109.97400
2019-02-05,109.93500,110.04900,109.55900,109.94100
2019-02-04,109.98500,110.03400,109.78700,109.96100
2019-02-03,109.48000,110.14000,109.47300,109.43800
2019-01-31,108.84600,109.56200,108.75000,108.84400
2019-01-30,108.95700,108.99500,108.50000,108.98100
2019-01-29,109.41200,109.73600,109.22600,109.41700
2019-01-28,109.26300,109.53000,109.14100,109.25400
2019-01-27,109.38800,109.51900,109.16400,109.40000
2019-01-24,109.59200,109.94300,109.53500,109.59700
2019-01-23,109.47700,109.79200,109.42700,109.49200
2019-01-22,109.36500,109.97400,109.36500,109.35500
2019-01-21,109.66300,109.67800,109.28000,109.67000
2019-01-20,109.65700,109.69800,109.48200,109.66100
2019-01-17,109.14300,109.79200,109.14300,109.15300
2019-01-16,109.03600,109.08800,108.68900,109.03700
2019-01-15,108.65400,108.90700,108.37100,108.64400
2019-01-14,108.24500,108.75000,108.20700,108.25000
2019-01-13,108.46600,108.47500,107.99800,108.45800
2019-01-10,108.28700,108.57100,108.15400,108.29800
2019-01-09,108.16200,108.32300,107.77300,108.18900
2019-01-08,108.75100,108.98000,108.06400,108.77600
2019-01-07,108.64300,109.07700,108.45000,108.61600
2019-01-06,108.48900,108.62500,108.03600,108.52200
2019-01-03,107.86600,108.58300,107.51300,107.80800
2019-01-02,107.45000,108.27100,106.77600,107.44100
2019-01-01,109.66000,109.67400,108.73000,109.66800
2018-12-31,109.63000,109.63400,109.59000,109.63000
2018-12-30,110.32400,110.46800,109.65900,110.33000
2018-12-27,110.86000,110.93000,110.22200,110.85500
2018-12-26,111.22100,111.22200,110.65300,111.20600
2018-12-25,110.43100,110.69800,110.28600,110.40200
2018-12-24,110.31400,110.34400,109.99100,110.31100
2018-12-23,111.10000,111.14000,110.26700,111.05400
2018-12-20,111.19800,111.45000,110.93900,111.17100
2018-12-19,112.42200,112.59900,111.33100,112.41000
2018-12-18,112.49700,112.58400,112.13300,112.52400
2018-12-17,112.83200,112.83200,112.25000,112.82900
2018-12-16,113.39100,113.51700,112.87700,113.39000
2018-12-13,113.57300,113.66800,113.31900,113.56000
2018-12-12,113.28700,113.70200,113.28700,113.28500
2018-12-11,113.38400,113.51200,113.16000,113.38400
2018-12-10,113.20000,113.45300,113.00600,113.18100
2018-12-09,112.50600,113.04900,112.24900,112.50200
2018-12-06,112.73100,112.92500,112.56300,112.68900
2018-12-05,113.06200,113.15300,112.24000,113.05100
2018-12-04,112.69700,113.22600,112.68300,112.69900
2018-12-03,113.58900,113.61400,112.72000,113.58700
2018-12-02,113.75800,113.75800,113.37300,113.76300
2018-11-29,113.41200,113.59600,113.33800,113.41100
2018-11-28,113.57000,113.60800,113.20100,113.55500
2018-11-27,113.77700,114.01500,113.71000,113.76700
2018-11-26,113.51500,113.83200,113.40600,113.50400
2018-11-25,112.92400,113.58800,112.90400,112.91900
2018-11-22,112.99800,113.00500,112.66400,112.97800
2018-11-21,113.02100,113.12300,112.88000,113.02100
2018-11-20,112.71200,113.14200,112.70200,112.70300
2018-11-19,112.45600,112.73100,112.30000,112.44300
